id,transgenic-line,product-id,structure-id,structure-abbrev,structure-name,name,injection-volume,injection-structures,gender,strain,sum,structure-color,num-voxels,injection-coordinates,selected,experiment_page_url
301061596,Calb2-IRES-Cre,5,515,MPN,Medial preoptic nucleus,Calb2-IRES-Cre-126162,0.13569542590625,"[{""id""=>15, ""abbreviation""=>""PT"", ""name""=>""Parataenial nucleus"", ""color""=>""FF909F""}, {""id""=>38, ""abbreviation""=>""PVH"", ""name""=>""Paraventricular hypothalamic nucleus"", ""color""=>""FF5D50""}, {""id""=>133, ""abbreviation""=>""PVpo"", ""name""=>""Periventricular hypothalamic nucleus, preoptic part"", ""color""=>""FF5547""}, {""id""=>181, ""abbreviation""=>""RE"", ""name""=>""Nucleus of reuniens"", ""color""=>""FF909F""}, {""id""=>351, ""abbreviation""=>""BST"", ""name""=>""Bed nuclei of the stria terminalis"", ""color""=>""B3C0DF""}, {""id""=>515, ""abbreviation""=>""MPN"", ""name""=>""Medial preoptic nucleus"", ""color""=>""FF4C3E""}]",F,C57BL/6J,0.0019621178531853173,ff4c3e,,"[5660, 5190, 5840]",false,https://connectivity.brain-map.org/projection/experiment/301061596
100141993,"",5,381,SNr,"Substantia nigra, reticular part",378-799,0.2257438036,"[{""id""=>374, ""abbreviation""=>""SNc"", ""name""=>""Substantia nigra, compact part"", ""color""=>""FFA6FF""}, {""id""=>381, ""abbreviation""=>""SNr"", ""name""=>""Substantia nigra, reticular part"", ""color""=>""FF90FF""}]",M,C57BL/6J,0.001961139872655022,ff90ff,,"[8660, 4990, 7350]",false,https://connectivity.brain-map.org/projection/experiment/100141993
257667830,Scnn1a-Tg3-Cre,5,533,VISpm,posteromedial visual area,Scnn1a-Tg3-Cre-4872,0.048918709000000005,"[{""id""=>385, ""abbreviation""=>""VISp"", ""name""=>""Primary visual area"", ""color""=>""08858C""}, {""id""=>533, ""abbreviation""=>""VISpm"", ""name""=>""posteromedial visual area"", ""color""=>""08858C""}]",F,B6.C3H,0.0019547112729923076,08858c,,"[8480, 900, 7540]",false,https://connectivity.brain-map.org/projection/experiment/257667830
157826227,Cort-T2A-Cre,5,993,MOs,Secondary motor area,Cort-T2A-Cre-88,0.2286342744,"[{""id""=>985, ""abbreviation""=>""MOp"", ""name""=>""Primary motor area"", ""color""=>""1F9D5A""}, {""id""=>993, ""abbreviation""=>""MOs"", ""name""=>""Secondary motor area"", ""color""=>""1F9D5A""}]",F,"",0.00195355220714441,1f9d5a,,"[3880, 1540, 7290]",false,https://connectivity.brain-map.org/projection/experiment/157826227
155735826,Slc6a5-Cre_KF109,5,64,AD,Anterodorsal nucleus,Slc6a5-Cre-330,0.0030860938062499997,"[{""id""=>15, ""abbreviation""=>""PT"", ""name""=>""Parataenial nucleus"", ""color""=>""FF909F""}, {""id""=>64, ""abbreviation""=>""AD"", ""name""=>""Anterodorsal nucleus"", ""color""=>""FF909F""}, {""id""=>149, ""abbreviation""=>""PVT"", ""name""=>""Paraventricular nucleus of the thalamus"", ""color""=>""FF909F""}, {""id""=>362, ""abbreviation""=>""MD"", ""name""=>""Mediodorsal nucleus of thalamus"", ""color""=>""FF909F""}, {""id""=>1113, ""abbreviation""=>""IAD"", ""name""=>""Interanterodorsal nucleus of the thalamus"", ""color""=>""FF909F""}]",M,"",0.0019509113796749211,ff909f,,"[6080, 3800, 6380]",false,https://connectivity.brain-map.org/projection/experiment/155735826
303578324,Slc17a6-IRES-Cre,5,403,MEA,Medial amygdalar nucleus,Slc17a6-IRES-Cre_LURC-121582,0.008599515925,"[{""id""=>194, ""abbreviation""=>""LHA"", ""name""=>""Lateral hypothalamic area"", ""color""=>""F2483B""}, {""id""=>390, ""abbreviation""=>""SO"", ""name""=>""Supraoptic nucleus"", ""color""=>""FF5D50""}, {""id""=>403, ""abbreviation""=>""MEA"", ""name""=>""Medial amygdalar nucleus"", ""color""=>""80C0E2""}, {""id""=>619, ""abbreviation""=>""NLOT"", ""name""=>""Nucleus of the lateral olfactory tract"", ""color""=>""95E4C8""}]",M,C57BL/6J,0.0019494601023052522,80c0e2,,"[6350, 6530, 7360]",false,https://connectivity.brain-map.org/projection/experiment/303578324
297948420,Sim1-Cre_KJ18,5,345,SSp-m,"Primary somatosensory area, mouth",Sim1-Cre_KJ18-128569,0.18095909719999997,"[{""id""=>345, ""abbreviation""=>""SSp-m"", ""name""=>""Primary somatosensory area, mouth"", ""color""=>""188064""}, {""id""=>353, ""abbreviation""=>""SSp-n"", ""name""=>""Primary somatosensory area, nose"", ""color""=>""188064""}, {""id""=>369, ""abbreviation""=>""SSp-ul"", ""name""=>""Primary somatosensory area, upper limb"", ""color""=>""188064""}, {""id""=>182305689, ""abbreviation""=>""SSp-un"", ""name""=>""Primary somatosensory area, unassigned"", ""color""=>""188064""}]",F,"",0.001943208603996683,188064,,"[5000, 2410, 8970]",false,https://connectivity.brain-map.org/projection/experiment/297948420
268323342,Ppp1r17-Cre_NL146,5,651,NTS,Nucleus of the solitary tract,Ppp1r17-Cre_NL146-3885,0.0171395696992187,"[{""id""=>651, ""abbreviation""=>""NTS"", ""name""=>""Nucleus of the solitary tract"", ""color""=>""FFA5D2""}, {""id""=>711, ""abbreviation""=>""CU"", ""name""=>""Cuneate nucleus"", ""color""=>""FFA5D2""}, {""id""=>773, ""abbreviation""=>""XII"", ""name""=>""Hypoglossal nucleus"", ""color""=>""FFB3D9""}, {""id""=>839, ""abbreviation""=>""DMX"", ""name""=>""Dorsal motor nucleus of the vagus nerve"", ""color""=>""FFB3D9""}, {""id""=>1039, ""abbreviation""=>""GR"", ""name""=>""Gracile nucleus"", ""color""=>""FFA5D2""}]",F,FVB.CD1(ICR),0.0019312808651806251,ffa5d2,,"[12900, 5500, 5950]",false,https://connectivity.brain-map.org/projection/experiment/268323342
305124396,Gad2-IRES-Cre,5,403,MEA,Medial amygdalar nucleus,Gad2-IRES-Cre_LURC-123051,0.2753608312,"[{""id""=>319, ""abbreviation""=>""BMA"", ""name""=>""Basomedial amygdalar nucleus"", ""color""=>""84EA81""}, {""id""=>403, ""abbreviation""=>""MEA"", ""name""=>""Medial amygdalar nucleus"", ""color""=>""80C0E2""}, {""id""=>639, ""abbreviation""=>""COAa"", ""name""=>""Cortical amygdalar area, anterior part"", ""color""=>""61E7B7""}, {""id""=>647, ""abbreviation""=>""COAp"", ""name""=>""Cortical amygdalar area, posterior part"", ""color""=>""61E7B7""}, {""id""=>780, ""abbreviation""=>""PA"", ""name""=>""Posterior amygdalar nucleus"", ""color""=>""97EC93""}]",F,C57BL/6J,0.0019277020761799691,80c0e2,,"[7150, 6640, 8220]",false,https://connectivity.brain-map.org/projection/experiment/305124396
517072832,Rbp4-Cre_KL100,36,385,VISp,Primary visual area,Rbp4-Cre_KL100-238777,0.011313372350000002,"[{""id""=>385, ""abbreviation""=>""VISp"", ""name""=>""Primary visual area"", ""color""=>""08858C""}]",M,"",0.0019272114957184284,08858c,,"[9100, 1210, 3400]",false,https://connectivity.brain-map.org/projection/experiment/517072832
666936463,Scnn1a-Tg3-Cre,35,394,VISam,Anteromedial visual area,Scnn1a-Tg3-Cre-371020,0.0037298389625,"[{""id""=>394, ""abbreviation""=>""VISam"", ""name""=>""Anteromedial visual area"", ""color""=>""08858C""}, {""id""=>312782546, ""abbreviation""=>""VISa"", ""name""=>""Anterior area"", ""color""=>""009FAC""}]",M,"",0.001921835844852922,08858c,,"[7590, 930, 4140]",false,https://connectivity.brain-map.org/projection/experiment/666936463
300209456,Gal-Cre_KI87,5,83,IO,Inferior olivary complex,Gal-Cre_KI87-130251,0.0185106448625,"[{""id""=>83, ""abbreviation""=>""IO"", ""name""=>""Inferior olivary complex"", ""color""=>""FFB3D9""}, {""id""=>177, ""abbreviation""=>""NR"", ""name""=>""Nucleus of Roller"", ""color""=>""FFB3D9""}, {""id""=>222, ""abbreviation""=>""RO"", ""name""=>""Nucleus raphe obscurus"", ""color""=>""FFC6E2""}, {""id""=>307, ""abbreviation""=>""MARN"", ""name""=>""Magnocellular reticular nucleus"", ""color""=>""FFB3D9""}, {""id""=>395, ""abbreviation""=>""MDRN"", ""name""=>""Medullary reticular nucleus"", ""color""=>""FFB3D9""}, {""id""=>773, ""abbreviation""=>""XII"", ""name""=>""Hypoglossal nucleus"", ""color""=>""FFB3D9""}, {""id""=>1048, ""abbreviation""=>""GRN"", ""name""=>""Gigantocellular reticular nucleus"", ""color""=>""FFB3D9""}, {""id""=>1107, ""abbreviation""=>""MDRNv"", ""name""=>""Medullary reticular nucleus, ventral part"", ""color""=>""FFB3D9""}]",M,C57BL/6J,0.0019037752885497999,ffb3d9,,"[12270, 6820, 5650]",false,https://connectivity.brain-map.org/projection/experiment/300209456
496252297,A930038C07Rik-Tg1-Cre,36,385,VISp,Primary visual area,A930038C07Rik-Tg1-Cre-212449,0.0105243131,"[{""id""=>385, ""abbreviation""=>""VISp"", ""name""=>""Primary visual area"", ""color""=>""08858C""}]",F,"",0.0019035201456272359,08858c,,"[8750, 1300, 3200]",false,https://connectivity.brain-map.org/projection/experiment/496252297
147706228,"",5,1093,PRNc,"Pontine reticular nucleus, caudal part",378-1553,0.466865798896875,"[{""id""=>136, ""abbreviation""=>""IRN"", ""name""=>""Intermediate reticular nucleus"", ""color""=>""FFB3D9""}, {""id""=>146, ""abbreviation""=>""PRNr"", ""name""=>""Pontine reticular nucleus"", ""color""=>""FFC395""}, {""id""=>206, ""abbreviation""=>""RM"", ""name""=>""Nucleus raphe magnus"", ""color""=>""FFC6E2""}, {""id""=>307, ""abbreviation""=>""MARN"", ""name""=>""Magnocellular reticular nucleus"", ""color""=>""FFB3D9""}, {""id""=>358, ""abbreviation""=>""SLD"", ""name""=>""Sublaterodorsal nucleus"", ""color""=>""FFC395""}, {""id""=>604, ""abbreviation""=>""NI"", ""name""=>""Nucleus incertus"", ""color""=>""FFC395""}, {""id""=>898, ""abbreviation""=>""PCG"", ""name""=>""Pontine central gray"", ""color""=>""FFBA86""}, {""id""=>1048, ""abbreviation""=>""GRN"", ""name""=>""Gigantocellular reticular nucleus"", ""color""=>""FFB3D9""}, {""id""=>1093, ""abbreviation""=>""PRNc"", ""name""=>""Pontine reticular nucleus, caudal part"", ""color""=>""FFBA86""}]",M,C57BL/6J,0.0019017077434049369,ffba86,,"[10480, 5540, 6250]",false,https://connectivity.brain-map.org/projection/experiment/147706228
181258571,Ntsr1-Cre_GN220,5,385,VISp,Primary visual area,Ntsr1-Cre-3672,0.1705708816,"[{""id""=>385, ""abbreviation""=>""VISp"", ""name""=>""Primary visual area"", ""color""=>""08858C""}]",F,C57BL/6J,0.0018939989563251497,08858c,,"[8650, 1450, 7860]",false,https://connectivity.brain-map.org/projection/experiment/181258571
194948535,Erbb4-T2A-CreERT2,5,351,BST,Bed nuclei of the stria terminalis,Erbb4-2A-CreERT2-D-5759,0.145120142189258,"[{""id""=>15, ""abbreviation""=>""PT"", ""name""=>""Parataenial nucleus"", ""color""=>""FF909F""}, {""id""=>38, ""abbreviation""=>""PVH"", ""name""=>""Paraventricular hypothalamic nucleus"", ""color""=>""FF5D50""}, {""id""=>181, ""abbreviation""=>""RE"", ""name""=>""Nucleus of reuniens"", ""color""=>""FF909F""}, {""id""=>287, ""abbreviation""=>""BAC"", ""name""=>""Bed nucleus of the anterior commissure"", ""color""=>""B3C0DF""}, {""id""=>351, ""abbreviation""=>""BST"", ""name""=>""Bed nuclei of the stria terminalis"", ""color""=>""B3C0DF""}]",M,"",0.0018925937811493738,b3c0df,,"[5580, 5260, 6240]",false,https://connectivity.brain-map.org/projection/experiment/194948535
267538006,Slc32a1-IRES-Cre,5,178,LGv,Ventral part of the lateral geniculate complex,Slc32a1-IRES-Cre-2928,0.3311920584,"[{""id""=>27, ""abbreviation""=>""IGL"", ""name""=>""Intergeniculate leaflet of the lateral geniculate complex"", ""color""=>""FF909F""}, {""id""=>170, ""abbreviation""=>""LGd"", ""name""=>""Dorsal part of the lateral geniculate complex"", ""color""=>""FF8084""}, {""id""=>178, ""abbreviation""=>""LGv"", ""name""=>""Ventral part of the lateral geniculate complex"", ""color""=>""FF909F""}, {""id""=>262, ""abbreviation""=>""RT"", ""name""=>""Reticular nucleus of the thalamus"", ""color""=>""FF909F""}, {""id""=>382, ""abbreviation""=>""CA1"", ""name""=>""Field CA1"", ""color""=>""7ED04B""}, {""id""=>423, ""abbreviation""=>""CA2"", ""name""=>""Field CA2"", ""color""=>""7ED04B""}, {""id""=>463, ""abbreviation""=>""CA3"", ""name""=>""Field CA3"", ""color""=>""7ED04B""}, {""id""=>797, ""abbreviation""=>""ZI"", ""name""=>""Zona incerta"", ""color""=>""F2483B""}, {""id""=>563807439, ""abbreviation""=>""IntG"", ""name""=>""Intermediate geniculate nucleus"", ""color""=>""FF909F""}]",M,B6.129,0.0018925103211313334,ff909f,,"[7550, 3610, 8570]",false,https://connectivity.brain-map.org/projection/experiment/267538006
304564721,"",5,385,VISp,Primary visual area,C57BL/6-144799,0.0813999221,"[{""id""=>385, ""abbreviation""=>""VISp"", ""name""=>""Primary visual area"", ""color""=>""08858C""}]",M,C57BL/6J,0.0018801525183144597,08858c,,"[8580, 980, 8610]",false,https://connectivity.brain-map.org/projection/experiment/304564721
671033786,Penk-IRES2-Cre-neo,5,385,VISp,Primary visual area,Penk-IRES2-Cre-neo-363614,0.0427155687,"[{""id""=>385, ""abbreviation""=>""VISp"", ""name""=>""Primary visual area"", ""color""=>""08858C""}]",F,"",0.0018713077343058577,08858c,,"[8220, 650, 8150]",false,https://connectivity.brain-map.org/projection/experiment/671033786
112672974,"",5,926,ENTm,"Entorhinal area, medial part, dorsal zone",378-1053,0.39934952960000003,"[{""id""=>502, ""abbreviation""=>""SUB"", ""name""=>""Subiculum"", ""color""=>""4FC244""}, {""id""=>843, ""abbreviation""=>""PAR"", ""name""=>""Parasubiculum"", ""color""=>""72D569""}, {""id""=>918, ""abbreviation""=>""ENTl"", ""name""=>""Entorhinal area, lateral part"", ""color""=>""32B825""}, {""id""=>926, ""abbreviation""=>""ENTm"", ""name""=>""Entorhinal area, medial part, dorsal zone"", ""color""=>""32B825""}, {""id""=>1084, ""abbreviation""=>""PRE"", ""name""=>""Presubiculum"", ""color""=>""59B947""}]",M,C57BL/6J,0.0018682475617135203,32b825,,"[9350, 4720, 8830]",false,https://connectivity.brain-map.org/projection/experiment/112672974
557972433,Nos1-CreERT2,5,589,TT,Taenia tecta,Nos1-CreERT2-274955,0.00367129039375,"[{""id""=>589, ""abbreviation""=>""TT"", ""name""=>""Taenia tecta"", ""color""=>""62D09F""}]",F,C57BL/6J,0.0018681242623443902,62d09f,,"[3850, 4730, 5840]",false,https://connectivity.brain-map.org/projection/experiment/557972433
292533477,Ppp1r17-Cre_NL146,5,294,SCm,"Superior colliculus, motor related",Ppp1r17-Cre_NL146-3968,0.582084524,"[{""id""=>128, ""abbreviation""=>""MRN"", ""name""=>""Midbrain reticular nucleus"", ""color""=>""FF90FF""}, {""id""=>215, ""abbreviation""=>""APN"", ""name""=>""Anterior pretectal nucleus"", ""color""=>""FF90FF""}, {""id""=>294, ""abbreviation""=>""SCm"", ""name""=>""Superior colliculus, motor related"", ""color""=>""FF90FF""}]",M,FVB.CD1(ICR),0.0018519603624191706,ff90ff,,"[8490, 3150, 6980]",false,https://connectivity.brain-map.org/projection/experiment/292533477
287225041,Rorb-IRES2-Cre,5,533,VISpm,posteromedial visual area,Rorb-IRES2-Cre-D-692,0.02041358865,"[{""id""=>394, ""abbreviation""=>""VISam"", ""name""=>""Anteromedial visual area"", ""color""=>""08858C""}, {""id""=>533, ""abbreviation""=>""VISpm"", ""name""=>""posteromedial visual area"", ""color""=>""08858C""}]",M,"",0.0018513147142916208,08858c,,"[7970, 630, 7400]",false,https://connectivity.brain-map.org/projection/experiment/287225041
146747721,"",5,351,BST,Bed nuclei of the stria terminalis,378-1491,0.08782135740000001,"[{""id""=>226, ""abbreviation""=>""LPO"", ""name""=>""Lateral preoptic area"", ""color""=>""F2483B""}, {""id""=>342, ""abbreviation""=>""SI"", ""name""=>""Substantia innominata"", ""color""=>""A2B1D8""}, {""id""=>351, ""abbreviation""=>""BST"", ""name""=>""Bed nuclei of the stria terminalis"", ""color""=>""B3C0DF""}]",M,C57BL/6J,0.001849428494044519,b3c0df,,"[5500, 5670, 6880]",false,https://connectivity.brain-map.org/projection/experiment/146747721
180520968,Vipr2-Cre_KE2,5,382,CA1,Field CA1,Vipr2-Cre-3283,0.123578539,"[{""id""=>382, ""abbreviation""=>""CA1"", ""name""=>""Field CA1"", ""color""=>""7ED04B""}]",F,"",0.001844791791612984,7ed04b,,"[7680, 1520, 7400]",false,https://connectivity.brain-map.org/projection/experiment/180520968
303537993,Gad2-IRES-Cre,5,266,LSv,"Lateral septal nucleus, ventral part",Gad2-IRES-Cre_LURC-128354,0.0787404422,"[{""id""=>250, ""abbreviation""=>""LSc"", ""name""=>""Lateral septal nucleus, caudal (caudodorsal) part"", ""color""=>""90CBED""}, {""id""=>258, ""abbreviation""=>""LSr"", ""name""=>""Lateral septal nucleus, rostral (rostroventral) part"", ""color""=>""90CBED""}, {""id""=>266, ""abbreviation""=>""LSv"", ""name""=>""Lateral septal nucleus, ventral part"", ""color""=>""90CBED""}, {""id""=>351, ""abbreviation""=>""BST"", ""name""=>""Bed nuclei of the stria terminalis"", ""color""=>""B3C0DF""}]",F,C57BL/6J,0.001841477842218081,90cbed,,"[5090, 4590, 6290]",false,https://connectivity.brain-map.org/projection/experiment/303537993
126116142,"",5,88,AHN,Anterior hypothalamic nucleus,378-1275,0.6612415936,"[{""id""=>88, ""abbreviation""=>""AHN"", ""name""=>""Anterior hypothalamic nucleus"", ""color""=>""FF4C3E""}, {""id""=>194, ""abbreviation""=>""LHA"", ""name""=>""Lateral hypothalamic area"", ""color""=>""F2483B""}, {""id""=>226, ""abbreviation""=>""LPO"", ""name""=>""Lateral preoptic area"", ""color""=>""F2483B""}, {""id""=>347, ""abbreviation""=>""SBPV"", ""name""=>""Subparaventricular zone"", ""color""=>""FF5547""}, {""id""=>351, ""abbreviation""=>""BST"", ""name""=>""Bed nuclei of the stria terminalis"", ""color""=>""B3C0DF""}, {""id""=>515, ""abbreviation""=>""MPN"", ""name""=>""Medial preoptic nucleus"", ""color""=>""FF4C3E""}, {""id""=>523, ""abbreviation""=>""MPO"", ""name""=>""Medial preoptic area"", ""color""=>""FF5547""}, {""id""=>576073704, ""abbreviation""=>""PeF"", ""name""=>""Perifornical nucleus"", ""color""=>""F2483B""}]",M,C57BL/6J,0.0018391535439111722,ff4c3e,,"[6140, 6140, 6490]",false,https://connectivity.brain-map.org/projection/experiment/126116142
297710633,Sim1-Cre_KJ18,5,329,SSp-bfd,"Primary somatosensory area, barrel field",Sim1-Cre_KJ18-125422,0.062929181,"[{""id""=>329, ""abbreviation""=>""SSp-bfd"", ""name""=>""Primary somatosensory area, barrel field"", ""color""=>""188064""}]",F,"",0.001819460311945931,188064,,"[7110, 1500, 8510]",false,https://connectivity.brain-map.org/projection/experiment/297710633
297628576,Ntsr1-Cre_GN220,5,329,SSp-bfd,"Primary somatosensory area, barrel field",Ntsr1-Cre_GN220-121889,0.10560588779999999,"[{""id""=>329, ""abbreviation""=>""SSp-bfd"", ""name""=>""Primary somatosensory area, barrel field"", ""color""=>""188064""}]",F,C57BL/6J,0.0018176799235564227,188064,,"[7400, 1800, 8570]",false,https://connectivity.brain-map.org/projection/experiment/297628576
292372636,Oxtr-Cre_ON66,5,677,VISC,Visceral area,Oxtr-Cre_ON66-3893,0.0043715454125,"[{""id""=>111, ""abbreviation""=>""AIp"", ""name""=>""Agranular insular area, posterior part"", ""color""=>""219866""}, {""id""=>329, ""abbreviation""=>""SSp-bfd"", ""name""=>""Primary somatosensory area, barrel field"", ""color""=>""188064""}, {""id""=>677, ""abbreviation""=>""VISC"", ""name""=>""Visceral area"", ""color""=>""11AD83""}]",M,FVB.CD1(ICR),0.001810653608044243,11ad83,,"[6400, 2140, 9310]",false,https://connectivity.brain-map.org/projection/experiment/292372636
293368154,Plxnd1-Cre_OG1,5,194,LHA,Lateral hypothalamic area,Plxnd1-Cre-122248,0.1525216532,"[{""id""=>1, ""abbreviation""=>""TMv"", ""name""=>""Tuberomammillary nucleus, ventral part"", ""color""=>""FF4C3E""}, {""id""=>194, ""abbreviation""=>""LHA"", ""name""=>""Lateral hypothalamic area"", ""color""=>""F2483B""}, {""id""=>210, ""abbreviation""=>""LM"", ""name""=>""Lateral mammillary nucleus"", ""color""=>""FF4C3E""}, {""id""=>491, ""abbreviation""=>""MM"", ""name""=>""Medial mammillary nucleus"", ""color""=>""FF4C3E""}, {""id""=>946, ""abbreviation""=>""PH"", ""name""=>""Posterior hypothalamic nucleus"", ""color""=>""FF4C3E""}, {""id""=>980, ""abbreviation""=>""PMd"", ""name""=>""Dorsal premammillary nucleus"", ""color""=>""FF4C3E""}, {""id""=>1004, ""abbreviation""=>""PMv"", ""name""=>""Ventral premammillary nucleus"", ""color""=>""FF4C3E""}]",M,"",0.0018056690468845368,f2483b,,"[7710, 6530, 6480]",false,https://connectivity.brain-map.org/projection/experiment/293368154
482639810,Scnn1a-Tg3-Cre,36,385,VISp,Primary visual area,Scnn1a-Tg3-Cre-195224,0.029919096200000002,"[{""id""=>385, ""abbreviation""=>""VISp"", ""name""=>""Primary visual area"", ""color""=>""08858C""}, {""id""=>409, ""abbreviation""=>""VISl"", ""name""=>""Lateral visual area"", ""color""=>""08858C""}]",M,"",0.001781324102152725,08858c,,"[8850, 1490, 2260]",false,https://connectivity.brain-map.org/projection/experiment/482639810
581027936,Htr1a-IRES2-Cre,5,502,SUB,Subiculum,Htr1a-IR-Cre-281616,0.242668188,"[{""id""=>382, ""abbreviation""=>""CA1"", ""name""=>""Field CA1"", ""color""=>""7ED04B""}, {""id""=>502, ""abbreviation""=>""SUB"", ""name""=>""Subiculum"", ""color""=>""4FC244""}, {""id""=>918, ""abbreviation""=>""ENTl"", ""name""=>""Entorhinal area, lateral part"", ""color""=>""32B825""}, {""id""=>484682470, ""abbreviation""=>""ProS"", ""name""=>""Prosubiculum"", ""color""=>""58BA48""}]",M,"",0.0017805062258706517,4fc244,,"[9380, 4460, 9550]",false,https://connectivity.brain-map.org/projection/experiment/581027936
113780276,Pomc-Cre_ST,5,726,DG,Dentate gyrus,Pomc-Cre-1209,0.0049643670125,"[{""id""=>726, ""abbreviation""=>""DG"", ""name""=>""Dentate gyrus"", ""color""=>""7ED04B""}]",F,B6.FVB,0.0017680205196137398,7ed04b,,"[7710, 2400, 7510]",false,https://connectivity.brain-map.org/projection/experiment/113780276
299857813,Lypd6-Cre_KL156,5,726,DG,Dentate gyrus,Lypd6-Cre_KL156-132821,0.0054183385375,"[{""id""=>726, ""abbreviation""=>""DG"", ""name""=>""Dentate gyrus"", ""color""=>""7ED04B""}, {""id""=>879, ""abbreviation""=>""RSPd"", ""name""=>""Retrosplenial area, dorsal part"", ""color""=>""1AA698""}, {""id""=>886, ""abbreviation""=>""RSPv"", ""name""=>""Retrosplenial area, ventral part"", ""color""=>""1AA698""}]",M,"",0.0017626917083366418,7ed04b,,"[7070, 2600, 6450]",false,https://connectivity.brain-map.org/projection/experiment/299857813
583749274,Syt6-Cre_KI148,5,993,MOs,Secondary motor area,Syt6-Cre_KI148-303004,0.030925583149999998,"[{""id""=>993, ""abbreviation""=>""MOs"", ""name""=>""Secondary motor area"", ""color""=>""1F9D5A""}]",M,"",0.0017626578049504912,1f9d5a,,"[3730, 2710, 7090]",false,https://connectivity.brain-map.org/projection/experiment/583749274
181819064,Scnn1a-Tg3-Cre,5,345,SSp-m,"Primary somatosensory area, mouth",Scnn1a-Tg3-Cre-4827,0.30334908239999997,"[{""id""=>345, ""abbreviation""=>""SSp-m"", ""name""=>""Primary somatosensory area, mouth"", ""color""=>""188064""}]",F,B6.C3H,0.0017607868509929648,188064,,"[4700, 2680, 9270]",false,https://connectivity.brain-map.org/projection/experiment/181819064
268320515,Trib2-F2A-CreERT2,5,385,VISp,Primary visual area,Trib2-2A-CreERT2-D-3274,0.18901346239999997,"[{""id""=>385, ""abbreviation""=>""VISp"", ""name""=>""Primary visual area"", ""color""=>""08858C""}, {""id""=>425, ""abbreviation""=>""VISpl"", ""name""=>""Posterolateral visual area"", ""color""=>""08858C""}, {""id""=>894, ""abbreviation""=>""RSPagl"", ""name""=>""Retrosplenial area, lateral agranular part"", ""color""=>""1AA698""}]",F,B6.129,0.0017602224475955714,08858c,,"[10200, 1970, 8350]",false,https://connectivity.brain-map.org/projection/experiment/268320515
539323512,Ai75(RCL-nT),42,385,VISp,Primary visual area,Ai75(T601)-256357,0.001631038346875,"[{""id""=>385, ""abbreviation""=>""VISp"", ""name""=>""Primary visual area"", ""color""=>""08858C""}, {""id""=>417, ""abbreviation""=>""VISrl"", ""name""=>""Rostrolateral visual area"", ""color""=>""009FAC""}]",F,C57BL/6J,0.0017469558319789071,08858c,,"[8440, 1390, 2750]",false,https://connectivity.brain-map.org/projection/experiment/539323512
278401778,Htr2a-Cre_KM207,5,215,APN,Anterior pretectal nucleus,Htr2a-Cre_KM207-3476,0.43761998,"[{""id""=>128, ""abbreviation""=>""MRN"", ""name""=>""Midbrain reticular nucleus"", ""color""=>""FF90FF""}, {""id""=>214, ""abbreviation""=>""RN"", ""name""=>""Red nucleus"", ""color""=>""FF90FF""}, {""id""=>215, ""abbreviation""=>""APN"", ""name""=>""Anterior pretectal nucleus"", ""color""=>""FF90FF""}, {""id""=>294, ""abbreviation""=>""SCm"", ""name""=>""Superior colliculus, motor related"", ""color""=>""FF90FF""}]",F,"",0.0017279789355453402,ff90ff,,"[8500, 3620, 6900]",false,https://connectivity.brain-map.org/projection/experiment/278401778
113314337,Lepr-IRES-Cre,5,830,DMH,Dorsomedial nucleus of the hypothalamus,Lepr-IRES-Cre-Homo-306,0.0921946368,"[{""id""=>118, ""abbreviation""=>""PVi"", ""name""=>""Periventricular hypothalamic nucleus, intermediate part"", ""color""=>""FF5D50""}, {""id""=>693, ""abbreviation""=>""VMH"", ""name""=>""Ventromedial hypothalamic nucleus"", ""color""=>""FF4C3E""}, {""id""=>830, ""abbreviation""=>""DMH"", ""name""=>""Dorsomedial nucleus of the hypothalamus"", ""color""=>""FF5547""}, {""id""=>946, ""abbreviation""=>""PH"", ""name""=>""Posterior hypothalamic nucleus"", ""color""=>""FF4C3E""}]",M,B6.129,0.001726594753816032,ff5547,,"[7260, 6110, 5990]",false,https://connectivity.brain-map.org/projection/experiment/113314337
139311530,"",5,128,MRN,Midbrain reticular nucleus,378-1341,0.8744251488,"[{""id""=>128, ""abbreviation""=>""MRN"", ""name""=>""Midbrain reticular nucleus"", ""color""=>""FF90FF""}, {""id""=>214, ""abbreviation""=>""RN"", ""name""=>""Red nucleus"", ""color""=>""FF90FF""}, {""id""=>215, ""abbreviation""=>""APN"", ""name""=>""Anterior pretectal nucleus"", ""color""=>""FF90FF""}, {""id""=>294, ""abbreviation""=>""SCm"", ""name""=>""Superior colliculus, motor related"", ""color""=>""FF90FF""}, {""id""=>634, ""abbreviation""=>""NPC"", ""name""=>""Nucleus of the posterior commissure"", ""color""=>""FF90FF""}, {""id""=>795, ""abbreviation""=>""PAG"", ""name""=>""Periaqueductal gray"", ""color""=>""FF90FF""}]",M,C57BL/6J,0.0017258514328498827,ff90ff,,"[8600, 3210, 6350]",false,https://connectivity.brain-map.org/projection/experiment/139311530
